pts,elo_i,elo_n,win_equiv,opp_pts,opp_elo_i,opp_elo_n,forecast
76,1300.322,1285.0176,20.238743,98,1435.6306,1450.9351,0.44936106
104,1380.1019,1393.5476,29.804346,97,1430.0177,1416.572,0.29671615
97,1430.0177,1416.572,32.073292,104,1380.1019,1393.5476,0.70328385
109,1518.51,1528.52,43.66716,105,1564.7217,1554.7117,0.30118483
105,1564.7217,1554.7117,46.386993,109,1518.51,1528.52,0.69881517
109,1372.8108,1368.1569,27.385862,113,1550.0293,1554.6832,0.39066795
113,1550.0293,1554.6832,46.384064,109,1372.8108,1368.1569,0.60933208
89,1285.0176,1281.698,19.980934,119,1568.2878,1571.6074,0.099187851
119,1568.2878,1571.6074,48.117779,89,1285.0176,1281.698,0.90081215
98,1393.5476,1391.5396,29.60969,121,1730.0476,1732.0557,0.074972928
121,1730.0476,1732.0557,62.603844,98,1393.5476,1391.5396,0.92502707
102,1407.5162,1427.5376,33.175449,91,1709.7224,1689.701,0.23794262
91,1709.7224,1689.701,59.214291,102,1407.5162,1427.5376,0.76205736
106,1495.6542,1489.723,39.601841,112,1663.0599,1668.9911,0.40419433
112,1663.0599,1668.9911,57.430325,106,1495.6542,1489.723,0.59580564
101,1299.6714,1291.7518,20.768578,107,1393.1362,1401.0558,0.50940377
107,1393.1362,1401.0558,30.536947,101,1299.6714,1291.7518,0.49059623
97,1474.3995,1485.5835,39.168301,92,1522.1563,1510.9723,0.29931623
92,1522.1563,1510.9723,41.830139,97,1474.3995,1485.5835,0.70068377
108,1501.3253,1514.7906,42.230412,103,1626.0178,1612.5525,0.21527213
103,1626.0178,1612.5525,52.194256,108,1501.3253,1514.7906,0.78472787
118,1554.6832,1561.8582,47.121841,110,1594.442,1587.2671,0.58583564
110,1594.442,1587.2671,49.699059,118,1554.6832,1561.8582,0.41416436
92,1379.3131,1375.8593,28.109367,112,1605.1199,1608.5737,0.13290727
112,1605.1199,1608.5737,51.80695,92,1379.3131,1375.8593,0.86709273
117,1537.0361,1548.6311,45.758949,94,1528.52,1516.925,0.65127969
94,1528.52,1516.925,42.45406,117,1537.0361,1548.6311,0.34872031
97,1468.8763,1473.8391,37.940842,93,1506.9395,1501.9767,0.588202
93,1506.9395,1501.9767,40.886654,97,1468.8763,1473.8391,0.411798
93,1571.6074,1580.5995,49.028782,85,1668.9911,1659.999,0.50376511
85,1668.9911,1659.999,56.631348,93,1571.6074,1580.5995,0.49623489
97,1732.0557,1726.6454,62.190914,99,1600.2668,1605.6771,0.54562056
99,1600.2668,1605.6771,51.52367,97,1732.0557,1726.6454,0.45437944
101,1368.1569,1363.3273,26.936983,108,1401.0558,1405.8854,0.31755567
108,1401.0558,1405.8854,31.012032,101,1368.1569,1363.3273,0.68244433
91,1516.925,1520.6174,42.840748,89,1548.6311,1544.9387,0.5970363
89,1548.6311,1544.9387,45.376442,91,1516.925,1520.6174,0.4029637
93,1449.6622,1445.9568,35.052666,96,1450.9351,1454.6405,0.35824871
96,1450.9351,1454.6405,35.947117,93,1449.6622,1445.9568,0.64175129
116,1291.7518,1299.8368,21.416676,109,1381.0657,1372.9807,0.51537377
109,1381.0657,1372.9807,27.837902,116,1291.7518,1299.8368,0.48462623
99,1281.698,1280.1907,19.864607,103,1485.5835,1487.0908,0.14813483
103,1485.5835,1487.0908,39.326122,99,1281.698,1280.1907,0.85186517
106,1416.572,1411.7085,31.588652,108,1514.7906,1519.6542,0.5025636
108,1514.7906,1519.6542,42.739899,106,1416.572,1411.7085,0.4974364
109,1489.723,1500.4204,40.723412,105,1561.8582,1551.1608,0.27073646
105,1561.8582,1551.1608,46.020523,109,1489.723,1500.4204,0.72926354
107,1554.7117,1565.731,47.518425,98,1689.701,1678.6818,0.44981578
98,1689.701,1678.6818,58.275024,107,1554.7117,1565.731,0.55018425
103,1608.5737,1595.7144,50.541256,112,1625.8584,1638.7178,0.6168378
112,1625.8584,1638.7178,54.685036,103,1608.5737,1595.7144,0.3831622
97,1612.5525,1600.1189,50.977093,104,1391.5396,1403.9731,0.66743493
104,1391.5396,1403.9731,30.823576,97,1612.5525,1600.1189,0.33256504
87,1520.6174,1517.1241,42.474918,89,1501.9767,1505.47,0.38500887
89,1501.9767,1505.47,41.253078,87,1520.6174,1517.1241,0.61499113
110,1445.9568,1450.1512,35.484043,96,1299.8368,1295.6423,0.80483323
96,1299.8368,1295.6423,21.078819,110,1445.9568,1450.1512,0.19516677
111,1544.9387,1572.0894,48.166798,93,1638.7178,1611.5671,0.24685031
93,1638.7178,1611.5671,52.098537,111,1544.9387,1572.0894,0.75314969
104,1411.7085,1424.6445,32.88345,94,1375.8593,1362.9232,0.40871465
94,1375.8593,1362.9232,26.899599,104,1411.7085,1424.6445,0.59128535
96,1473.8391,1470.074,37.548389,105,1587.2671,1591.0322,0.22642827
105,1587.2671,1591.0322,50.075443,96,1473.8391,1470.074,0.77357173
102,1372.9807,1370.3483,27.590767,108,1510.9723,1513.6047,0.20262152
108,1510.9723,1513.6047,42.106117,102,1372.9807,1370.3483,0.79737848
113,1600.1189,1614.1125,52.345535,81,1580.5995,1566.6058,0.66552389
81,1580.5995,1566.6058,47.607841,113,1600.1189,1614.1125,0.33447611
102,1363.3273,1370.8971,27.6422,100,1605.6771,1598.1073,0.30588433
100,1605.6771,1598.1073,50.778332,102,1363.3273,1370.8971,0.69411564
84,1500.4204,1491.0544,39.741356,94,1427.5376,1436.9036,0.46105427
94,1427.5376,1436.9036,34.126282,84,1500.4204,1491.0544,0.53894573
95,1678.6818,1681.9253,58.553875,77,1454.6405,1451.397,0.86591715
77,1454.6405,1451.397,35.612404,95,1678.6818,1681.9253,0.13408285
106,1726.6454,1735.8153,62.887272,94,1565.731,1556.561,0.5867756
94,1565.731,1556.561,46.577515,106,1726.6454,1735.8153,0.4132244
85,1280.1907,1278.7272,19.752106,97,1595.7144,1597.1779,0.083788872
97,1595.7144,1597.1779,50.686333,85,1280.1907,1278.7272,0.91621113
107,1519.6542,1512.4465,41.984703,114,1659.999,1667.2067,0.44219866
114,1659.999,1667.2067,57.272919,107,1519.6542,1512.4465,0.55780137
110,1403.9731,1396.493,30.090855,115,1487.0908,1494.5709,0.52427649
115,1487.0908,1494.5709,40.109962,110,1403.9731,1396.493,0.47572351
96,1667.2067,1653.1991,56.017735,102,1566.6058,1580.6134,0.76037765
102,1566.6058,1580.6134,49.030186,96,1667.2067,1653.1991,0.23962235
120,1450.1512,1460.5051,36.554024,87,1362.9232,1352.5693,0.74607199
87,1362.9232,1352.5693,25.950844,120,1450.1512,1460.5051,0.25392801
105,1598.1073,1599.6023,50.926094,94,1295.6423,1294.1473,0.9102568
94,1295.6423,1294.1473,20.959246,105,1598.1073,1599.6023,0.089743197
114,1405.8854,1403.9,30.81638,117,1735.8153,1737.8007,0.21022278
117,1735.8153,1737.8007,63.035774,114,1405.8854,1403.9,0.78977722
101,1512.4465,1505.1125,41.215591,105,1370.3483,1377.6823,0.5602895
105,1370.3483,1377.6823,28.28194,101,1512.4465,1505.1125,0.4397105
88,1470.074,1461.7555,36.683681,106,1513.6047,1521.9232,0.30444294
106,1513.6047,1521.9232,42.977421,88,1470.074,1461.7555,0.69555706
92,1494.5709,1488.9283,39.518585,96,1424.6445,1430.2871,0.45682836
96,1424.6445,1430.2871,33.453724,92,1494.5709,1488.9283,0.54317164
101,1451.397,1448.774,35.342262,105,1551.1608,1553.7837,0.24050134
105,1551.1608,1553.7837,46.291306,101,1451.397,1448.774,0.75949866
89,1491.0544,1481.3369,38.723976,118,1572.0894,1581.8069,0.260741
118,1572.0894,1581.8069,49.150501,89,1491.0544,1481.3369,0.739259
102,1505.47,1514.0729,42.155186,94,1591.0322,1582.4293,0.52076566
94,1591.0322,1582.4293,49.213192,102,1505.47,1514.0729,0.47923434
104,1517.1241,1519.334,42.706371,102,1436.9036,1434.6937,0.73835438
102,1436.9036,1434.6937,33.901211,104,1517.1241,1519.334,0.26164562
88,1370.8971,1361.6271,26.779858,109,1614.1125,1623.3826,0.30482739
109,1614.1125,1623.3826,53.237438,88,1370.8971,1361.6271,0.69517261
85,1681.9253,1666.4525,57.206223,105,1597.1779,1612.6506,0.47806388
105,1597.1779,1612.6506,52.203785,85,1681.9253,1666.4525,0.52193612
99,1352.5693,1367.8827,27.360281,90,1396.493,1381.1797,0.30396414
90,1396.493,1381.1797,28.61442,99,1352.5693,1367.8827,0.69603586
82,1381.1797,1378.3372,28.344059,94,1580.6134,1583.4559,0.15139788
94,1580.6134,1583.4559,49.316502,82,1381.1797,1378.3372,0.84860212
95,1611.5671,1603.3235,51.292698,100,1666.4525,1674.6962,0.56456268
100,1666.4525,1674.6962,57.929703,95,1611.5671,1603.3235,0.43543732
115,1599.6023,1610.8578,52.029549,97,1623.3826,1612.1271,0.60796255
97,1623.3826,1612.1271,52.152946,115,1599.6023,1610.8578,0.39203745
115,1481.3369,1494.6241,40.115543,102,1403.9,1390.6128,0.46757466
102,1403.9,1390.6128,29.520039,115,1481.3369,1494.6241,0.53242534
120,1582.4293,1583.5697,49.327946,114,1294.1473,1293.007,0.90336019
114,1294.1473,1293.007,20.868336,120,1582.4293,1583.5697,0.096639812
114,1553.7837,1542.0314,45.074715,122,1377.6823,1389.4346,0.60780025
122,1377.6823,1389.4346,29.406235,114,1553.7837,1542.0314,0.39219972
87,1278.7272,1273.5112,19.354692,111,1653.1991,1658.415,0.17079727
111,1653.1991,1658.415,56.489128,87,1278.7272,1273.5112,0.82920271
94,1434.6937,1428.0177,33.223988,108,1488.9283,1495.6044,0.29155457
108,1488.9283,1495.6044,40.218319,94,1434.6937,1428.0177,0.70844543
108,1521.9232,1517.7424,42.539684,109,1612.6506,1616.8314,0.51334113
109,1612.6506,1616.8314,52.608383,108,1521.9232,1517.7424,0.48665887
92,1430.2871,1425.178,32.937229,93,1461.7555,1466.8646,0.59736544
93,1461.7555,1466.8646,37.214367,92,1430.2871,1425.178,0.40263456
108,1448.774,1444.1411,34.866341,120,1556.561,1561.194,0.23216653
120,1556.561,1561.194,47.053707,108,1448.774,1444.1411,0.76783347
96,1460.5051,1487.7711,39.397369,83,1658.415,1631.149,0.15252829
83,1658.415,1631.149,53.97506,96,1460.5051,1487.7711,0.84747171
96,1737.8007,1732.8931,62.667225,97,1581.8069,1586.7145,0.57989103
97,1581.8069,1586.7145,49.643684,96,1737.8007,1732.8931,0.42010897
101,1542.0314,1539.8018,44.843021,102,1583.4559,1585.6855,0.30701637
102,1583.4559,1585.6855,49.540493,101,1542.0314,1539.8018,0.69298363
92,1514.0729,1528.2744,43.641502,76,1616.8314,1602.6299,0.49603021
76,1616.8314,1602.6299,51.224495,92,1514.0729,1528.2744,0.50396979
121,1487.7711,1489.6788,39.59721,119,1378.3372,1376.4294,0.76951927
119,1378.3372,1376.4294,28.16329,121,1487.7711,1489.6788,0.23048073
99,1603.3235,1605.1235,51.46941,98,1517.7424,1515.9424,0.7442717
98,1517.7424,1515.9424,42.351105,99,1603.3235,1605.1235,0.2557283
104,1495.6044,1487.0667,39.323593,110,1367.8827,1376.4204,0.5398103
110,1367.8827,1376.4204,28.162436,104,1495.6044,1487.0667,0.46018973
104,1390.6128,1379.1589,28.422096,113,1444.1411,1455.595,0.56648213
113,1444.1411,1455.595,36.045746,104,1390.6128,1379.1589,0.43351787
106,1583.5697,1566.4161,47.588459,115,1494.6241,1511.7777,0.74794048
115,1494.6241,1511.7777,41.914585,106,1583.5697,1566.4161,0.25205952
86,1428.0177,1422.955,32.713314,126,1674.6962,1679.7589,0.11966127
126,1674.6962,1679.7589,58.367847,86,1428.0177,1422.955,0.88033873
135,1519.334,1523.3646,43.128239,110,1293.007,1288.9763,0.86743754
110,1293.007,1288.9763,20.549101,135,1519.334,1523.3646,0.13256246
105,1273.5112,1260.2653,18.370493,121,1389.4346,1402.6805,0.47710049
121,1389.4346,1402.6805,30.696445,105,1273.5112,1260.2653,0.52289951
112,1505.1125,1516.3436,42.393147,104,1466.8646,1455.6335,0.41205573
104,1466.8646,1455.6335,36.049732,112,1505.1125,1516.3436,0.58794427
86,1361.6271,1355.8523,26.249731,98,1425.178,1430.9528,0.28060257
98,1425.178,1430.9528,33.521206,86,1361.6271,1355.8523,0.71939743
102,1561.194,1572.3314,48.19141,87,1612.1271,1600.9896,0.57014722
87,1612.1271,1600.9896,51.062973,102,1561.194,1572.3314,0.42985278
99,1539.8018,1525.9777,43.401497,125,1528.2744,1542.0985,0.37536007
125,1528.2744,1542.0985,45.081688,99,1539.8018,1525.9777,0.62463993
94,1376.4204,1382.2695,28.718393,90,1455.6335,1449.7844,0.52987903
90,1455.6335,1449.7844,35.446266,94,1376.4204,1382.2695,0.47012097
96,1402.6805,1395.2341,29.968256,101,1487.0667,1494.5131,0.5224551
101,1487.0667,1494.5131,40.103897,96,1402.6805,1395.2341,0.4775449
102,1732.8931,1734.4847,62.787296,101,1422.955,1421.3633,0.7700336
101,1422.955,1421.3633,32.553307,102,1732.8931,1734.4847,0.2299664
86,1602.6299,1595.4768,50.517685,92,1523.3646,1530.5177,0.47019571
92,1523.3646,1530.5177,43.875748,86,1602.6299,1595.4768,0.52980429
80,1511.7777,1501.8119,40.869366,98,1515.9424,1525.9082,0.35443062
98,1515.9424,1525.9082,43.394238,80,1511.7777,1501.8119,0.64556938
112,1586.7145,1591.8839,50.160362,95,1455.595,1450.4255,0.79091191
95,1455.595,1450.4255,35.512295,112,1586.7145,1591.8839,0.20908809
86,1355.8523,1349.5466,25.677275,96,1376.4294,1382.7351,0.33312213
96,1376.4294,1382.7351,28.762865,86,1355.8523,1349.5466,0.66687787
119,1610.8578,1616.0072,52.528809,112,1591.8839,1586.7345,0.66482449
112,1591.8839,1586.7345,49.645691,119,1610.8578,1616.0072,0.33517551
88,1605.1235,1588.3293,49.805405,110,1516.3436,1533.1378,0.48385859
110,1516.3436,1533.1378,44.149101,88,1605.1235,1588.3293,0.51614141
94,1525.9082,1535.0743,44.35096,91,1585.6855,1576.5194,0.28500837
91,1585.6855,1576.5194,48.616383,94,1525.9082,1535.0743,0.71499163
99,1588.3293,1603.5979,51.319664,90,1631.149,1615.8805,0.30531037
90,1631.149,1615.8805,52.516567,99,1588.3293,1603.5979,0.69468963
105,1542.0985,1543.3245,45.208973,103,1349.5466,1348.3207,0.8434419
103,1349.5466,1348.3207,25.566771,105,1542.0985,1543.3245,0.1565581
97,1489.6788,1474.46,38.005611,114,1379.1589,1394.3778,0.51513469
114,1379.1589,1394.3778,29.884983,97,1489.6788,1474.46,0.48486528
101,1566.4161,1568.5503,47.806347,98,1450.4255,1448.2914,0.77614516
98,1450.4255,1448.2914,35.292606,101,1566.4161,1568.5503,0.22385484
106,1421.3633,1424.6785,32.886871,95,1260.2653,1256.9501,0.81802166
95,1260.2653,1256.9501,18.129814,106,1421.3633,1424.6785,0.18197834
98,1679.7589,1683.3209,58.673252,92,1600.9896,1597.4276,0.73673725
92,1600.9896,1597.4276,50.711063,98,1679.7589,1683.3209,0.26326275
125,1530.5177,1536.0133,44.448776,118,1525.9777,1520.4821,0.64606363
118,1525.9777,1520.4821,42.826576,125,1530.5177,1536.0133,0.35393637
108,1288.9763,1297.1338,21.198553,103,1430.9528,1422.7953,0.43988326
103,1430.9528,1422.7953,32.69725,108,1288.9763,1297.1338,0.56011677
97,1595.4768,1603.8597,51.345383,90,1494.5131,1486.1301,0.50138694
90,1494.5131,1486.1301,39.225529,97,1595.4768,1603.8597,0.49861306
91,1382.2695,1377.8497,28.297821,99,1449.7844,1454.2042,0.27601945
99,1449.7844,1454.2042,35.902054,91,1382.2695,1377.8497,0.72398055
92,1572.3314,1562.838,47.222294,97,1382.7351,1392.2285,0.62615526
97,1382.7351,1392.2285,29.676414,92,1572.3314,1562.838,0.37384471
100,1533.1378,1530.9432,43.920162,108,1734.4847,1736.6793,0.14998835
108,1734.4847,1736.6793,62.952,100,1533.1378,1530.9432,0.85001165
113,1501.8119,1510.5713,41.788094,83,1395.2341,1386.4747,0.7665903
83,1395.2341,1386.4747,29.121202,113,1501.8119,1510.5713,0.2334097
108,1576.5194,1578.8102,48.848125,97,1348.3207,1346.0299,0.86867154
97,1348.3207,1346.0299,25.360981,108,1576.5194,1578.8102,0.13132846
65,1510.5713,1495.3376,40.190353,104,1543.3245,1558.5581,0.31773752
104,1543.3245,1558.5581,46.782978,65,1510.5713,1495.3376,0.68226248
92,1377.8497,1389.8248,29.443909,86,1615.8805,1603.9054,0.31118846
86,1615.8805,1603.9054,51.349869,92,1377.8497,1389.8248,0.68881154
123,1616.0072,1620.2628,52.938637,118,1394.3778,1390.1222,0.66822219
118,1394.3778,1390.1222,29.47263,123,1616.0072,1620.2628,0.33177784
104,1424.6785,1431.6053,33.587402,97,1474.46,1467.5331,0.57177114
97,1474.46,1467.5331,37.283897,104,1424.6785,1431.6053,0.42822886
107,1530.9432,1523.6969,43.162998,113,1448.2914,1455.5377,0.47505474
113,1448.2914,1455.5377,36.039825,107,1530.9432,1523.6969,0.52494526
94,1535.0743,1537.7837,44.633095,92,1297.1338,1294.4244,0.6887002
92,1297.1338,1294.4244,20.981375,94,1535.0743,1537.7837,0.3112998
113,1486.1301,1490.1102,39.64241,111,1536.0133,1532.0332,0.5716278
111,1536.0133,1532.0332,44.033894,113,1486.1301,1490.1102,0.4283722
109,1597.4276,1599.9508,50.960503,98,1386.4747,1383.9515,0.8569259
98,1386.4747,1383.9515,28.879204,109,1597.4276,1599.9508,0.1430741
98,1562.838,1570.6261,48.017902,90,1422.7953,1415.0072,0.55737233
90,1422.7953,1415.0072,31.917067,98,1562.838,1570.6261,0.4426277
118,1520.4821,1523.6505,43.158146,94,1256.9501,1253.7816,0.89018756
94,1256.9501,1253.7816,17.901905,118,1520.4821,1523.6505,0.10981244
105,1586.7345,1599.033,50.869854,98,1603.8597,1591.5613,0.337551
98,1603.8597,1591.5613,50.128204,105,1586.7345,1599.033,0.662449
93,1392.2285,1389.6677,29.42874,94,1603.5979,1606.1587,0.34499934
94,1603.5979,1606.1587,51.570843,93,1392.2285,1389.6677,0.65500069
87,1683.3209,1679.2903,58.327488,93,1736.6793,1740.71,0.29259747
93,1736.6793,1740.71,63.251926,87,1683.3209,1679.2903,0.70740253
85,1431.6053,1427.3593,33.157425,105,1620.2628,1624.5089,0.15954119
105,1620.2628,1624.5089,53.344967,85,1431.6053,1427.3593,0.84045881
89,1558.5581,1550.7313,45.976147,103,1578.8102,1586.637,0.33353794
103,1578.8102,1586.637,49.635914,89,1558.5581,1550.7313,0.66646206
98,1603.9054,1607.1091,51.663853,95,1570.6261,1567.4224,0.68291861
95,1570.6261,1567.4224,47.691238,98,1603.9054,1607.1091,0.31708139
105,1383.9515,1400.4229,30.474905,93,1389.8248,1373.3535,0.3521834
93,1389.8248,1373.3535,27.872988,105,1383.9515,1400.4229,0.6478166
79,1253.7816,1245.9114,17.344765,111,1390.1222,1397.9924,0.20416135
111,1390.1222,1397.9924,30.237148,79,1253.7816,1245.9114,0.79583865
86,1532.0332,1535.3364,44.378265,84,1537.7837,1534.4805,0.63240397
84,1537.7837,1534.4805,44.289074,86,1532.0332,1535.3364,0.36759603
96,1490.1102,1493.3927,39.986439,94,1294.4244,1291.142,0.63432389
94,1294.4244,1291.142,20.720219,96,1490.1102,1493.3927,0.36567611
105,1454.2042,1448.0275,35.265461,115,1679.2903,1685.467,0.32738125
115,1679.2903,1685.467,58.856106,105,1454.2042,1448.0275,0.67261875
100,1599.9508,1602.4781,51.209568,84,1346.0299,1343.5026,0.88466138
84,1346.0299,1343.5026,25.135008,100,1599.9508,1602.4781,0.11533862
92,1415.0072,1429.9313,33.417671,81,1606.1587,1591.2346,0.37175152
81,1606.1587,1591.2346,50.095631,92,1415.0072,1429.9313,0.62824845
115,1467.5331,1485.4178,39.150959,104,1523.6505,1505.7657,0.28932095
104,1523.6505,1505.7657,41.284103,115,1467.5331,1485.4178,0.71067905
116,1568.5503,1581.0536,49.074577,109,1591.5613,1579.058,0.33001703
109,1591.5613,1579.058,48.873165,116,1568.5503,1581.0536,0.66998297
101,1523.6969,1527.1119,43.52005,96,1455.5377,1452.1227,0.72472107
96,1455.5377,1452.1227,35.687229,101,1523.6969,1527.1119,0.27527893
88,1389.6677,1371.4321,27.692389,112,1495.3376,1513.5732,0.49184105
112,1495.3376,1513.5732,42.102814,88,1389.6677,1371.4321,0.50815892
106,1602.4781,1615.5122,52.480976,95,1550.7313,1537.6973,0.43100119
95,1550.7313,1537.6973,44.6241,106,1602.4781,1615.5122,0.56899881
100,1740.71,1741.6608,63.322193,99,1534.4805,1533.5297,0.85355985
99,1534.4805,1533.5297,44.18996,100,1740.71,1741.6608,0.14644015
116,1624.5089,1627.238,53.604736,110,1493.3927,1490.6636,0.79090875
110,1493.3927,1490.6636,39.700394,116,1624.5089,1627.238,0.20909125
97,1567.4224,1571.7494,48.132221,93,1373.3535,1369.0265,0.63216221
93,1373.3535,1369.0265,27.467085,97,1567.4224,1571.7494,0.36783782
104,1485.4178,1500.4808,40.729748,97,1581.0536,1565.9906,0.24486864
97,1581.0536,1565.9906,47.544968,104,1485.4178,1500.4808,0.75513136
107,1429.9313,1443.1302,34.762722,97,1400.4229,1387.2239,0.39992392
97,1400.4229,1387.2239,29.193228,107,1429.9313,1443.1302,0.60007608
84,1343.5026,1337.0789,24.565752,115,1513.5732,1519.9969,0.17441541
115,1513.5732,1519.9969,42.775787,84,1343.5026,1337.0789,0.82558459
127,1452.1227,1459.1846,36.417183,94,1291.142,1284.0801,0.8179211
94,1291.142,1284.0801,20.165707,127,1452.1227,1459.1846,0.1820789
112,1505.7657,1509.6415,41.69059,103,1397.9924,1394.1167,0.76781946
103,1397.9924,1394.1167,29.859612,112,1505.7657,1509.6415,0.23218054
83,1245.9114,1243.5509,17.180159,116,1599.033,1601.3934,0.068601191
116,1599.033,1601.3934,51.102768,83,1245.9114,1243.5509,0.93139881
128,1591.2346,1618.2893,52.748901,78,1448.0275,1420.9728,0.56186152
78,1448.0275,1420.9728,32.514091,128,1591.2346,1618.2893,0.43813848
105,1685.467,1680.5217,58.433449,106,1527.1119,1532.0573,0.58319885
106,1527.1119,1532.0573,44.0364,105,1685.467,1680.5217,0.41680115
92,1427.3593,1442.3732,34.685165,78,1371.4321,1356.4182,0.43691206
78,1371.4321,1356.4182,26.301435,92,1427.3593,1442.3732,0.56308794
89,1442.3732,1440.0902,34.451588,95,1607.1091,1609.3921,0.17888165
95,1607.1091,1609.3921,51.886784,89,1442.3732,1440.0902,0.82111835
93,1537.6973,1532.8894,44.123199,104,1627.238,1632.0459,0.25141412
104,1627.238,1632.0459,54.05965,93,1537.6973,1532.8894,0.74858588
102,1586.637,1597.6367,50.731766,95,1565.9906,1554.9908,0.3877461
95,1565.9906,1554.9908,46.415771,102,1586.637,1597.6367,0.6122539
94,1615.5122,1608.9795,51.846546,99,1535.3364,1541.8691,0.47150159
99,1535.3364,1541.8691,45.057865,94,1615.5122,1608.9795,0.52849841
92,1741.6608,1744.1046,63.501942,91,1519.9969,1517.5531,0.66826606
91,1519.9969,1517.5531,42.519852,92,1741.6608,1744.1046,0.33173391
98,1443.1302,1425.2552,32.945019,109,1387.2239,1405.0989,0.71042913
109,1387.2239,1405.0989,30.934465,98,1443.1302,1425.2552,0.28957087
98,1490.6636,1497.6526,40.433109,97,1571.7494,1564.7604,0.26068455
97,1571.7494,1564.7604,47.419147,98,1490.6636,1497.6526,0.73931545
93,1579.058,1566.9639,47.644417,98,1500.4808,1512.575,0.73652267
98,1500.4808,1512.575,41.998169,93,1579.058,1566.9639,0.26347733
124,1601.3934,1605.5966,51.515778,115,1509.6415,1505.4384,0.75097388
115,1509.6415,1505.4384,41.249763,124,1601.3934,1605.5966,0.24902612
