game_id,year_id,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,forecast
200704040was,2007,cha,hornets,108,1421.2607,1436.5201,34.358826,was,wizards,100,1490.8325,1475.5731,0.27365965
200704050cle,2007,cle,cavaliers,90,1584.4669,1574.4396,48.67535,mia,heat,94,1537.5997,1547.6271,0.69960874
200704050cle,2007,mia,heat,94,1537.5997,1547.6271,45.930458,cle,cavaliers,90,1584.4669,1574.4396,0.30039126
200704050sas,2007,sas,spurs,92,1720.6396,1724.822,62.255329,pho,suns,85,1657.4539,1653.2715,0.71897298
200704050sas,2007,pho,suns,85,1657.4539,1653.2715,56.265461,sas,spurs,92,1720.6396,1724.822,0.28102702
200704060atl,2007,mil,bucks,102,1375.4417,1366.8645,27.513861,atl,hawks,115,1364.2683,1372.8455,0.3748824
200704060atl,2007,atl,hawks,115,1364.2683,1372.8455,28.076145,mil,bucks,102,1375.4417,1366.8645,0.6251176
200704060bos,2007,mia,heat,88,1547.6271,1552.0223,46.384201,bos,celtics,85,1386.1445,1381.7493,0.58756828
200704060bos,2007,bos,celtics,85,1386.1445,1381.7493,28.92325,mia,heat,88,1547.6271,1552.0223,0.41243169
200704060cha,2007,ind,pacers,112,1402.131,1418.0446,32.487389,cha,hornets,102,1436.5201,1420.6066,0.31569952
200704060cha,2007,cha,hornets,102,1436.5201,1420.6066,32.744892,ind,pacers,112,1402.131,1418.0446,0.68430048
200704060chi,2007,njn,nets,74,1477.6899,1469.5291,37.769012,chi,bulls,105,1602.6532,1610.8141,0.21500897
200704060chi,2007,chi,bulls,105,1602.6532,1610.8141,52.283878,njn,nets,74,1477.6899,1469.5291,0.78499103
200704060den,2007,den,nuggets,75,1542.4703,1551.5339,46.333843,dal,mavericks,71,1752.6208,1743.5574,0.34658659
200704060den,2007,dal,mavericks,71,1752.6208,1743.5574,63.656509,den,nuggets,75,1542.4703,1551.5339,0.65341341
200704060hou,2007,por,trailblazers,85,1403.4375,1421.958,32.881001,hou,rockets,78,1595.7931,1577.2726,0.15670735
200704060hou,2007,hou,rockets,78,1595.7931,1577.2726,48.961712,por,trailblazers,85,1403.4375,1421.958,0.84329265
200704060mem,2007,mem,grizzlies,104,1343.1997,1333.9855,24.527809,gsw,warriors,116,1502.9476,1512.1619,0.41485351
200704060mem,2007,gsw,warriors,116,1502.9476,1512.1619,42.233917,mem,grizzlies,104,1343.1997,1333.9855,0.58514649
200704060nok,2007,nok,pelicans,95,1486.3564,1479.3781,38.797535,pho,suns,103,1653.2715,1660.2499,0.4048748
200704060nok,2007,pho,suns,103,1653.2715,1660.2499,56.891758,nok,pelicans,95,1486.3564,1479.3781,0.5951252
200704060nyk,2007,nyk,knicks,94,1414.4912,1404.1655,31.10507,min,timberwolves,99,1396.0619,1406.3876,0.66412562
200704060nyk,2007,min,timberwolves,99,1396.0619,1406.3876,31.324877,nyk,knicks,94,1414.4912,1404.1655,0.33587438
200704060phi,2007,phi,sixers,85,1444.9393,1435.1023,34.214085,tor,raptors,94,1542.0618,1551.8988,0.50414103
200704060phi,2007,tor,raptors,94,1542.0618,1551.8988,46.371464,phi,sixers,85,1444.9393,1435.1023,0.49585897
200704060sac,2007,uta,jazz,103,1579.9337,1572.6207,48.491085,sac,kings,107,1438.6858,1445.9988,0.55908322
200704060sac,2007,sac,kings,107,1438.6858,1445.9988,35.330631,uta,jazz,103,1579.9337,1572.6207,0.44091678
200704060sea,2007,lal,lakers,112,1475.1685,1482.3346,39.106888,sea,thunder,109,1448.14,1440.9739,0.39650285
200704060sea,2007,sea,thunder,109,1448.14,1440.9739,34.814564,lal,lakers,112,1475.1685,1482.3346,0.60349715
200704060was,2007,was,wizards,94,1475.5731,1468.5063,37.662422,cle,cavaliers,99,1574.4396,1581.5063,0.50163132
200704060was,2007,cle,cavaliers,99,1574.4396,1581.5063,49.388153,was,wizards,94,1475.5731,1468.5063,0.49836868
200704070dal,2007,dal,mavericks,86,1743.5574,1744.9695,63.759193,por,trailblazers,74,1421.958,1420.5459,0.91885728
200704070dal,2007,por,trailblazers,74,1421.958,1420.5459,32.738789,dal,mavericks,86,1743.5574,1744.9695,0.081142724
200704070ind,2007,bos,celtics,98,1381.7493,1376.9956,28.469522,ind,pacers,105,1418.0446,1422.7982,0.31333393
200704070ind,2007,ind,pacers,105,1418.0446,1422.7982,32.965717,bos,celtics,98,1381.7493,1376.9956,0.68666607
200704070lac,2007,lac,clippers,93,1535.7209,1528.3019,43.92234,den,nuggets,96,1551.5339,1558.953,0.61883807
200704070lac,2007,den,nuggets,96,1551.5339,1558.953,47.096924,lac,clippers,93,1535.7209,1528.3019,0.38116193
200704070mil,2007,nyk,knicks,118,1404.1655,1412.8972,31.97217,mil,bucks,113,1366.8645,1358.1328,0.41073585
200704070mil,2007,mil,bucks,113,1366.8645,1358.1328,26.703136,nyk,knicks,118,1404.1655,1412.8972,0.58926415
200704070min,2007,min,timberwolves,94,1406.3876,1401.0658,30.799452,nok,pelicans,96,1479.3781,1484.6998,0.53879172
200704070min,2007,nok,pelicans,96,1479.3781,1484.6998,39.35453,min,timberwolves,94,1406.3876,1401.0658,0.46120828
200704070njn,2007,njn,nets,120,1469.5291,1474.66,38.304409,was,wizards,114,1468.5063,1463.3754,0.64142019
200704070njn,2007,was,wizards,114,1468.5063,1463.3754,37.128372,njn,nets,120,1469.5291,1474.66,0.35857981
200704070orl,2007,mem,grizzlies,89,1333.9855,1326.3909,23.865013,orl,magic,116,1453.5031,1461.0977,0.22034711
200704070orl,2007,orl,magic,116,1453.5031,1461.0977,36.891716,mem,grizzlies,89,1333.9855,1326.3909,0.77965289
200704070sas,2007,gsw,warriors,99,1512.1619,1509.3809,41.94241,sas,spurs,112,1724.822,1727.603,0.14187342
200704070sas,2007,sas,spurs,112,1724.822,1727.603,62.467857,gsw,warriors,99,1512.1619,1509.3809,0.85812658
200704070uta,2007,sea,thunder,106,1440.9739,1451.8357,35.932388,uta,jazz,103,1572.6207,1561.7589,0.20858657
200704070uta,2007,uta,jazz,103,1572.6207,1561.7589,47.38443,sea,thunder,106,1440.9739,1451.8357,0.79141343
200704080det,2007,det,pistons,87,1635.7383,1639.3911,54.995049,cle,cavaliers,82,1581.5063,1577.8535,0.70844221
200704080det,2007,cle,cavaliers,82,1581.5063,1577.8535,49.020332,det,pistons,87,1635.7383,1639.3911,0.29155779
200704080lal,2007,lal,lakers,107,1482.3346,1475.6731,38.410233,pho,suns,115,1660.2499,1666.9114,0.38971356
200704080lal,2007,pho,suns,115,1660.2499,1666.9114,57.481586,lal,lakers,107,1482.3346,1475.6731,0.61028647
200704080mia,2007,mia,heat,103,1552.0223,1534.3912,44.557087,cha,hornets,111,1420.6066,1438.2377,0.79119378
200704080mia,2007,cha,hornets,111,1420.6066,1438.2377,34.534382,mia,heat,103,1552.0223,1534.3912,0.20880622
200704080phi,2007,phi,sixers,109,1435.1023,1438.6167,34.573158,atl,hawks,104,1372.8455,1369.3311,0.71789122
200704080phi,2007,atl,hawks,104,1372.8455,1369.3311,27.745075,phi,sixers,109,1435.1023,1438.6167,0.28210878
200704080sac,2007,hou,rockets,112,1577.2726,1584.1393,49.652409,sac,kings,106,1445.9988,1439.1321,0.54488546
200704080sac,2007,sac,kings,106,1445.9988,1439.1321,34.6259,hou,rockets,112,1577.2726,1584.1393,0.45511454
200704080tor,2007,chi,bulls,89,1610.8141,1599.8274,51.210697,tor,raptors,103,1551.8988,1562.8855,0.4411484
200704080tor,2007,tor,raptors,103,1551.8988,1562.8855,47.499687,chi,bulls,89,1610.8141,1599.8274,0.5588516
200704090dal,2007,lac,clippers,86,1528.3019,1525.9987,43.681873,dal,mavericks,96,1744.9695,1747.2727,0.13908803
200704090dal,2007,dal,mavericks,96,1744.9695,1747.2727,63.9258,lac,clippers,86,1528.3019,1525.9987,0.86091197
200704090den,2007,den,nuggets,115,1558.953,1561.8019,47.388828,lal,lakers,111,1475.6731,1472.8242,0.74174231
200704090den,2007,lal,lakers,111,1475.6731,1472.8242,38.112732,den,nuggets,115,1558.953,1561.8019,0.25825769
200704090gsw,2007,uta,jazz,102,1561.7589,1546.2637,45.789452,gsw,warriors,126,1509.3809,1524.8761,0.43189251
200704090gsw,2007,gsw,warriors,126,1509.3809,1524.8761,43.564602,uta,jazz,102,1561.7589,1546.2637,0.56810749
200704090mil,2007,mil,bucks,94,1358.1328,1340.2611,25.083376,orl,magic,117,1461.0977,1478.9694,0.49573335
200704090mil,2007,orl,magic,117,1461.0977,1478.9694,38.754791,mil,bucks,94,1358.1328,1340.2611,0.50426662
200704090min,2007,tor,raptors,111,1562.8855,1571.5305,48.380489,min,timberwolves,100,1401.0658,1392.4208,0.58803856
200704090min,2007,min,timberwolves,100,1401.0658,1392.4208,29.953552,tor,raptors,111,1562.8855,1571.5305,0.41196144
200704090nyk,2007,det,pistons,91,1639.3911,1644.7603,55.490273,nyk,knicks,83,1412.8972,1407.5281,0.67440081
200704090nyk,2007,nyk,knicks,83,1412.8972,1407.5281,31.437927,det,pistons,91,1639.3911,1644.7603,0.32559919
200704090sas,2007,por,trailblazers,96,1420.5459,1418.6877,32.551971,sas,spurs,112,1727.603,1729.4612,0.087607086
200704090sas,2007,sas,spurs,112,1727.603,1729.4612,62.608978,por,trailblazers,96,1420.5459,1418.6877,0.91239291
200704090sea,2007,sea,thunder,90,1451.8357,1445.6116,35.290798,hou,rockets,95,1584.1393,1590.3634,0.4536449
200704090sea,2007,hou,rockets,95,1584.1393,1590.3634,50.274071,sea,thunder,90,1451.8357,1445.6116,0.54635513
200704100atl,2007,bos,celtics,96,1376.9956,1370.7363,27.87723,atl,hawks,104,1369.3311,1375.5903,0.37016112
200704100atl,2007,atl,hawks,104,1369.3311,1375.5903,28.336031,bos,celtics,96,1376.9956,1370.7363,0.62983888
200704100cha,2007,cha,hornets,92,1438.2377,1448.4689,35.584999,mia,heat,82,1534.3912,1524.16,0.50553524
200704100cha,2007,mia,heat,82,1534.3912,1524.16,43.489777,cha,hornets,92,1438.2377,1448.4689,0.49446476
200704100chi,2007,nyk,knicks,69,1407.5281,1402.1075,30.902031,chi,bulls,98,1599.8274,1605.2479,0.15675014
200704100chi,2007,chi,bulls,98,1599.8274,1605.2479,51.742153,nyk,knicks,69,1407.5281,1402.1075,0.84324986
200704100mem,2007,sac,kings,112,1439.1321,1450.2286,35.766476,mem,grizzlies,100,1326.3909,1315.2943,0.51832783
200704100mem,2007,mem,grizzlies,100,1326.3909,1315.2943,22.915854,sac,kings,112,1439.1321,1450.2286,0.48167214
200704100nok,2007,nok,pelicans,103,1484.6998,1489.146,39.820354,lac,clippers,100,1525.9987,1521.5525,0.58368301
200704100nok,2007,lac,clippers,100,1525.9987,1521.5525,43.217159,nok,pelicans,103,1484.6998,1489.146,0.41631699
200704100phi,2007,ind,pacers,86,1422.7982,1418.8712,32.5704,phi,sixers,90,1438.6167,1442.5437,0.33923507
200704100phi,2007,phi,sixers,90,1438.6167,1442.5437,34.975582,ind,pacers,86,1422.7982,1418.8712,0.66076493
